customer_id,age,gender,state,income_band,tenure_days,segment,orders_90d,orders_30d,avg_order_value,total_spend_90d,days_since_last_order,browse_sessions_30d,cart_abandon_rate,return_rate,refund_count_90d,discount_ratio,coupon_used_rate,delivery_delay_rate,late_delivery_count,failed_delivery_count,tickets_90d,avg_first_response_hours,email_open_rate,push_open_rate,loyalty_points_balance,app_rating,churn,customer_feedback_x,support_chat_excerpt_x,reason_for_low_activity_x,customer_feedback_y,support_chat_excerpt_y,reason_for_low_activity_y,customer_feedback,support_chat_excerpt,reason_for_low_activity
C101378,33,F,Selangor,M40,802,loyal,3,1,34.11,91.7,14,24,0.159,0.041,0,0.466,0.682,0.14,0,0,0,11.07,0.579,0.589,93,3.5,0,,,,,,,,,
C101379,43,M,Penang,B40,58,loyal,6,2,28.23,197.24,66,19,0.321,0.025,0,0.585,0.653,0.124,0,0,1,4.51,0.0,0.083,89,4.2,0,,,,,,,,,
C101380,41,M,KL,B40,148,new,0,0,72.31,0.0,87,13,0.542,0.051,0,0.495,0.467,0.057,0,0,0,7.0,0.0,0.0,0,3.8,1,,,,,,,,,
C101381,18,F,Selangor,B40,86,regular,3,1,33.95,114.27,69,14,0.686,0.051,0,0.194,0.231,0.058,0,0,0,17.05,0.235,0.0,40,,0,,,,,,,,,
C101382,27,F,Perak,M40,176,loyal,9,4,49.94,362.31,89,16,0.722,0.104,0,0.72,1.0,0.053,0,0,0,6.37,0.0,0.0,295,4.0,0,"Slightly disappointed, really. Wanted to order something last week but the delivery took ages, so I just forgot about it.  Maybe need to remind me!","Customer: Hi, just checking on an order I placed a while back.  Agent: Let me look that up for you...  Okay, I see it was delayed, sorry about that.",Delivery delay,"Slightly disappointed, really. Wanted to order something last week but the delivery took ages, so I've been busy.  Maybe need to check delivery times next time, yeah?","Customer: 'Hi, just checking on my order... it's been a while!' Agent: 'Certainly! Let me look into that for you.'",long time since last order,"Slightly disappointed, really. Wanted to order something last week but the delivery took ages, so I've been busy.  Maybe need to check delivery times next time, yeah?","Customer: 'Hi, just checking on my order... it's been a while!' Agent: 'Certainly! Let me look into that for you.'",long time since last order
C101383,29,M,KL,B40,354,regular,3,1,21.85,66.47,87,17,0.467,0.166,0,0.115,0.21,0.063,1,0,0,5.52,0.0,0.0,25,3.6,1,,,,,,,,,
C101384,18,F,Perak,M40,441,premium,7,3,84.57,645.46,0,28,0.269,0.04,0,0.229,0.151,0.159,0,0,0,11.66,0.293,0.52,340,4.6,0,,,,,,,,,
C101385,31,M,Johor,B40,450,regular,3,1,42.88,146.08,23,18,0.282,0.022,0,0.853,0.721,0.077,0,0,0,13.59,0.0,0.312,143,3.5,1,,,,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja, tak pasal pulak.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja, tak pasal pulak.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay
C101386,41,M,Selangor,M40,53,new,3,1,31.16,106.24,75,11,0.455,0.151,0,0.474,0.591,0.13,1,0,0,5.38,0.0,0.036,43,4.2,0,,,,,,,,,
C101387,20,M,Selangor,M40,201,regular,4,1,34.73,127.74,41,19,0.217,0.235,0,0.393,0.372,0.005,0,0,1,6.38,0.52,0.398,78,4.5,0,,,,,,,,,
C101388,33,F,KL,M40,120,regular,3,2,54.83,187.73,38,17,0.282,0.165,0,0.152,0.353,0.296,0,0,0,11.39,0.306,0.479,183,2.9,0,,,,,,,,,
C101389,22,M,Selangor,B40,168,new,1,0,15.0,13.94,109,20,0.623,0.011,0,0.651,0.663,0.139,0,0,2,10.18,0.028,0.0,14,3.4,1,,,,,,,,,
C101390,24,M,KL,T20,135,regular,6,1,30.31,162.49,10,15,0.3,0.023,0,0.246,0.215,0.221,1,1,0,8.68,0.148,0.31,158,5.0,0,,,,,,,,,
C101391,43,F,Kelantan,B40,56,loyal,5,3,42.68,170.85,56,19,0.699,0.085,0,0.603,0.69,0.226,1,0,0,8.32,0.406,0.406,143,4.2,1,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We apologize for the delay, sir. Let us investigate immediately.",Late delivery,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.","Customer: My order is still not here!  It's been so long.
Agent: We sincerely apologize for the delay. Let us investigate immediately.",Late delivery
C101392,25,M,Pahang,B40,443,new,6,1,34.78,186.62,36,9,0.578,0.035,0,0.568,0.576,0.031,1,0,0,7.2,0.127,0.163,173,3.2,1,,,,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Takde notif pun kalau dah sampai kedai pos.  Hopefully next time better.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I apologize for the delay, sir. Let me check on the status for you.",Late delivery
C101393,34,M,Johor,B40,106,regular,3,1,97.21,247.12,5,10,0.447,0.13,0,0.476,0.525,0.185,0,0,0,12.2,0.447,0.097,222,4.2,0,,,,,,,,,
C101394,18,M,Perak,B40,122,regular,3,1,35.94,115.36,43,14,0.533,0.104,0,0.787,0.552,0.099,0,0,0,14.79,0.0,0.239,91,2.8,0,,,,,,,,,
C101395,47,F,Perak,M40,506,loyal,7,3,62.92,377.86,45,22,0.446,0.065,1,0.48,0.313,0.048,0,0,0,4.42,0.305,0.068,245,4.2,0,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde pulak rebat untuk barang yang tak sesuai.",Customer:  My order is still not here!  It's been ages.,Delayed delivery & refund issue,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde pulak rebat untuk barang yang tak sesuai.",Customer:  My order is still not here!  It's been ages.,Delayed delivery & refund issue,"Sangat kecewa dengan tempoh penghantaran, dah lama sangat!  Takde pulak rebat untuk barang yang tak sesuai.",Customer:  My order is still not here!  It's been ages.,Delayed delivery & refund issue
C101396,35,F,Pahang,B40,46,regular,4,1,76.25,315.42,54,11,0.86,0.156,1,0.425,0.472,0.111,0,0,1,,0.109,0.243,126,4.3,1,,,,,,,,,
C101397,28,F,KL,B40,266,premium,3,2,66.49,169.67,15,24,0.498,0.024,0,0.41,0.373,0.126,0,0,0,7.23,0.693,0.179,178,4.0,1,,,,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja banyak barang, tapi tak dapat pulak.","Customer: My order is still not here!  Agent: We apologize for the delay, sir. Let us check on that for you.",Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah belanja banyak barang, tapi tak dapat pulak.","Customer: My order is still not here!  Agent: We apologize for the delay, sir. Let us check on that for you.",Delivery delay
C101398,35,F,KL,M40,388,premium,6,3,41.53,269.55,81,17,0.39,0.147,0,0.591,0.62,0.1,0,0,0,3.88,0.039,0.0,202,3.6,0,,,,,,,,,
C101399,18,F,KL,M40,480,regular,3,1,25.8,70.76,42,15,0.324,0.021,0,0.452,0.391,0.214,0,0,1,5.45,0.456,0.35,71,5.0,0,,,,,,,,,
C101400,41,M,Selangor,M40,254,new,3,1,47.25,130.9,68,16,0.681,0.076,0,0.374,0.152,0.037,0,0,0,6.02,0.0,0.101,95,3.9,0,,,,,,,,,
C101401,27,F,KL,M40,322,loyal,6,3,79.13,501.44,65,16,0.297,0.043,0,,0.547,0.092,0,0,1,13.34,0.497,0.0,439,2.7,0,,,,"Slightly disappointed, the delivery took a while longer than expected.  Maybe need to check the shipping process better lah.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed, the delivery took a while longer than expected.  Maybe need to check the shipping process better lah.","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C101402,28,M,Kelantan,B40,388,new,0,0,44.07,0.0,67,8,0.501,0.079,0,0.309,0.438,0.152,0,0,0,4.41,0.009,0.192,0,4.0,1,"Sangat kecewa dengan order saya, dah lama sangat sampai.  Maybe next time, check delivery timing better lah.","Customer: My order still hasn't arrived!  Agent: We apologize for the delay, let us investigate immediately.",Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Delivery delay
C101403,26,F,Kelantan,M40,178,loyal,3,2,68.51,245.95,60,19,0.523,0.062,0,0.471,0.547,0.051,0,0,0,3.0,0.338,0.0,95,4.9,0,,,,,,,,,
C101404,25,F,Selangor,B40,93,regular,3,1,100.2,283.44,34,11,0.794,0.401,1,0.38,0.312,0.0,0,0,0,6.47,0.49,0.264,159,5.0,0,,,,"Sangat kecewa dengan order lepas ni, lambat sangat!  Hopefully next time delivery cepat sikit.",Customer: 'My order is still not here!  It was supposed to arrive last week.',Delayed delivery,"Sangat kecewa dengan order lepas ni, lambat sangat!  Hopefully next time delivery cepat sikit.",Customer: 'My order is still not here!  It was supposed to arrive last week.',Delayed delivery
C101405,36,F,Johor,B40,531,regular,3,1,54.22,191.7,56,11,0.827,0.051,0,0.438,0.522,0.107,0,0,1,6.62,0.214,0.0,102,2.2,1,,,,,,,,,
C101406,32,F,Johor,B40,299,regular,4,2,27.52,115.03,59,16,0.429,0.213,0,0.477,0.525,0.042,0,0,0,12.62,0.263,0.127,127,3.5,0,,,,,,,,,
C101407,36,M,Penang,M40,201,regular,3,2,41.18,143.63,2,18,0.032,0.093,0,0.425,0.477,0.32,0,0,0,8.4,0.347,0.705,59,3.8,0,,,,,,,,,
C101408,30,M,Penang,B40,59,premium,7,2,84.94,482.29,82,29,0.597,0.0,0,0.46,0.378,0.085,0,1,0,10.55,0.296,0.0,509,4.2,0,,,,,,,,,
C101409,35,M,Selangor,M40,18,new,2,1,33.37,54.28,52,7,0.189,0.253,0,0.576,0.517,0.073,0,0,0,6.07,0.353,0.117,21,3.1,0,,,,,,,,,
C101410,26,F,Pahang,B40,263,premium,4,2,89.06,295.62,35,12,0.153,0.014,0,0.433,0.478,0.408,1,0,0,4.02,0.446,0.586,350,4.4,1,,,,,,,,,
C101411,50,M,Terengganu,B40,16,new,1,1,35.56,39.89,2,6,0.179,0.029,0,0.328,0.466,0.006,0,0,1,15.04,0.465,0.245,17,4.7,0,,,,,,,,,
C101412,18,F,Sabah,B40,200,loyal,10,5,50.02,427.76,36,16,0.142,0.091,0,0.379,0.667,0.165,0,0,1,6.3,0.474,0.354,143,3.4,0,,,,,,,,,
C101413,41,M,Sabah,B40,110,loyal,7,4,39.35,239.82,40,27,0.269,0.036,0,0.314,0.787,0.246,2,0,1,11.01,0.13,0.424,269,3.8,0,,,,,,,,,
C101414,42,F,Penang,B40,134,regular,3,1,42.77,132.69,100,15,0.751,0.017,0,0.419,0.491,0.051,0,0,2,7.75,0.308,0.199,151,4.6,0,,,,,,,,,
C101415,22,F,KL,M40,453,new,3,1,39.21,139.15,77,7,0.463,0.083,0,,0.321,0.043,1,0,0,10.27,0.169,0.0,99,5.0,1,,,,,,,,,
C101416,50,F,Selangor,M40,111,loyal,3,1,25.34,78.06,50,16,0.433,0.055,0,0.594,0.94,0.059,0,0,0,8.59,0.14,0.462,67,4.8,0,,,,,,,,,
C101417,39,F,Perak,B40,207,loyal,6,3,38.12,250.0,12,21,0.156,0.068,0,0.118,0.543,0.022,0,0,0,7.88,0.172,0.5,119,3.7,0,,,,,,,,,
C101418,39,F,Selangor,M40,112,regular,3,1,26.27,68.97,30,19,0.601,0.016,0,0.14,0.097,0.096,0,0,0,9.09,0.387,0.0,80,4.4,1,,,,,,,,,
C101419,30,M,Pahang,B40,245,regular,0,0,35.08,0.0,110,16,0.721,0.03,0,0.418,0.315,0.007,0,0,0,6.55,0.13,0.0,0,3.9,1,"Sangat kecewa dengan order saya. Dah lama sangat tak ada update, macam hilang je barang saya.  Maybe next time check delivery better lah.","Customer: Where's my order? It's been ages!
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay,"Sangat kecewa dengan order saya. Dah lama sangat tak ada update, macam hilang je barang saya.  Maybe next time check delivery better lah.","Customer: Where's my order? It's been ages!
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay,"Sangat kecewa dengan order saya. Dah lama sangat tak ada update, macam hilang je barang saya.  Maybe next time check delivery better lah.","Customer: Where's my order? It's been ages!
Agent: I'm so sorry for the delay, let me check on that for you.",Delivery delay
C101420,28,M,Johor,B40,221,loyal,4,3,33.68,110.79,12,15,0.146,0.07,0,0.303,0.666,0.153,1,0,0,3.15,0.445,0.585,122,3.5,0,,,,"Sangat kecewa dengan delivery, lambat sgt!  Saya dah lama tak order, harap next time lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay, sir. Let us investigate immediately.",Late delivery,"Sangat kecewa dengan delivery, lambat sgt!  Saya dah lama tak order, harap next time lebih cepat.","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: We sincerely apologize for the delay, sir. Let us investigate immediately.",Late delivery
C101421,28,M,Johor,B40,200,new,2,1,51.87,94.73,75,17,0.483,0.154,0,0.419,0.509,0.031,0,0,0,8.54,0.287,0.053,100,4.4,1,,,,"Sangat kecewa dengan lambatnya pengiriman, dah macam nak tunggu nak tunggu.  Takde apa-apa yang dibeli pun, macam tak minat lah.","Customer:  Saya dah 75 hari tak order, kenapa belum sampai pulak? 
Agent:  Maafkan lambatnya, ada sedikit kesukaran dengan logistik kami.",Delivery delay,"Sangat kecewa dengan lambatnya pengiriman, dah macam nak tunggu nak tunggu.  Takde apa-apa yang dibeli pun, macam tak minat lah.","Customer:  Saya dah 75 hari tak order, kenapa belum sampai pulak? 
Agent:  Maafkan lambatnya, ada sedikit kesukaran dengan logistik kami.",Delivery delay
C101422,34,F,KL,M40,389,regular,4,2,57.87,227.2,62,14,0.549,0.032,0,0.312,0.023,0.114,1,0,1,13.9,0.0,0.017,181,4.3,1,,,,,,,,,
C101423,43,M,Terengganu,B40,46,regular,3,2,49.21,131.46,24,20,0.178,0.082,0,0.217,0.099,0.122,0,0,0,7.23,0.575,0.096,79,4.1,0,,,,,,,,,
C101424,32,F,Selangor,M40,34,new,1,0,23.36,24.89,104,10,0.42,0.047,0,0.282,0.624,0.002,0,0,1,7.12,0.0,0.0,30,4.7,1,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time try another shop lah.",Customer: My order still hasn't arrived!  It's been ages.,Long delivery time
C101425,22,F,Selangor,B40,69,loyal,3,1,42.99,138.19,47,27,0.262,0.186,1,0.298,0.51,0.016,0,0,0,8.42,0.426,0.479,91,3.9,0,,,,"Sangat kecewa dengan order lepas tu, lambat sikit.  Takde pulak notification pasal delivery, susah sangat nak check.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you right away.",Delivery delay,"Sangat kecewa dengan order lepas tu, lambat sikit.  Takde pulak notification pasal delivery, susah sangat nak check.","Customer:  My order is still not here!  It was supposed to arrive last week.
Agent:  I'm so sorry for the delay, let me check on that for you right away.",Delivery delay
C101426,37,F,Selangor,M40,222,regular,4,2,25.24,89.32,75,13,0.923,0.04,0,0.212,0.271,0.112,1,0,0,12.06,0.335,0.346,105,4.0,1,,,,,,,,,
C101427,38,F,Sabah,B40,276,premium,12,6,49.94,481.48,11,25,0.2,0.147,2,0.325,0.229,0.052,1,0,1,7.22,0.346,0.413,246,4.1,0,,,,,,,,,
C101428,36,M,Terengganu,M40,7,regular,7,2,50.73,294.64,111,16,0.499,0.0,0,0.476,0.27,0.161,0,0,0,3.5,0.0,0.0,247,4.3,1,,,,,,,,,
C101429,37,F,KL,M40,273,regular,2,0,57.24,91.6,2,19,0.113,0.081,0,0.207,0.137,0.102,0,0,1,8.8,0.282,0.311,73,3.4,0,,,,,,,,,
C101430,28,F,Kelantan,B40,151,regular,5,2,47.73,277.35,33,6,0.239,0.128,0,0.399,0.393,0.102,0,0,1,9.67,0.393,0.384,150,5.0,0,,,,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C101431,22,M,KL,B40,540,regular,3,1,62.83,197.66,109,6,0.547,0.102,0,0.332,0.783,0.116,0,1,0,8.06,0.0,0.0,105,4.6,0,,,,,,,,,
C101432,22,F,Sabah,M40,259,loyal,5,3,48.73,208.41,76,19,0.325,0.029,0,0.462,0.679,0.055,0,0,1,6.57,0.157,0.226,209,4.0,1,"Sangat disappointed lah dengan order ni. Took so long to arrive, and the packaging was abit damaged.  Need to think twice before ordering again.","Customer: My order is still not here!  It's been ages.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Delivery delay,"Sangat disappointed lah dengan order ni. Took so long to arrive, and the packaging was abit damaged.  Need to think twice before ordering again.","Customer: My order is still not here!  It's been ages.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Delivery delay,"Sangat disappointed lah dengan order ni. Took so long to arrive, and the packaging was abit damaged.  Need to think twice before ordering again.","Customer: My order is still not here!  It's been ages.
Agent: I sincerely apologize for the delay. Let me check on the status for you.",Delivery delay
C101433,18,M,Selangor,T20,499,regular,3,1,37.27,93.59,81,12,0.902,0.03,0,0.363,0.294,0.053,0,0,0,8.73,0.015,0.295,56,4.1,0,,,,,,,,,
C101434,32,F,Penang,T20,438,loyal,5,3,60.41,340.42,37,15,0.22,0.048,0,0.38,0.412,0.056,0,0,0,6.58,0.293,0.43,307,4.0,0,,,,,,,,,
C101435,29,M,Sabah,B40,151,regular,0,0,55.55,0.0,93,20,0.524,0.133,0,,0.28,0.268,0,0,0,,0.291,0.225,0,5.0,1,,,,,,,,,
C101436,26,M,Penang,M40,355,regular,3,2,33.67,118.28,111,16,0.436,0.037,0,0.478,0.774,0.248,2,0,2,8.01,0.16,0.0,55,4.5,1,,,,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barang yang betul, nak refund pun susah.",Customer: My order is still not here!  It's been ages.,Late delivery issues,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barang yang betul, nak refund pun susah.",Customer: My order is still not here!  It's been ages.,Late delivery issues
C101437,18,M,KL,B40,150,new,2,1,41.57,71.81,73,6,0.34,0.132,0,0.521,0.393,0.055,1,0,1,8.86,0.0,0.126,40,4.4,0,,,,,,,,,
C101438,19,M,Pahang,B40,584,loyal,3,1,40.14,121.49,24,15,0.206,0.04,0,0.504,0.492,0.274,0,0,0,8.5,0.17,0.225,72,5.0,1,,,,"Slightly disappointed with the delivery, took a bit longer than expected. Still love the products though, everything was good!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the delivery, took a bit longer than expected. Still love the products though, everything was good!","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C101439,40,M,Terengganu,M40,162,regular,3,1,20.03,50.99,107,15,0.98,0.084,0,0.598,0.828,0.084,0,0,1,6.52,0.0,0.059,28,4.5,0,,,,,,,,,
C101440,24,M,Johor,M40,285,regular,2,1,47.18,105.52,0,15,0.19,0.033,0,0.289,0.628,0.044,0,0,0,8.16,0.548,0.209,41,3.5,0,,,,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the delivery, it took a bit longer than expected. Still, the product was okay, but could be better lah.","Customer: 'My order is still not here!  It was supposed to arrive last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C101441,33,F,Perak,M40,657,regular,5,1,25.71,124.05,105,15,0.439,0.001,0,0.521,0.705,0.099,0,0,0,8.94,0.188,0.024,38,4.6,0,,,,,,,,,
C101442,18,F,Pahang,M40,294,regular,3,1,45.37,146.77,0,12,0.374,0.045,0,0.607,0.793,0.068,0,0,2,11.36,0.472,0.417,150,4.4,0,,,,,,,,,
C101443,43,M,KL,B40,138,regular,2,0,23.63,38.38,6,14,0.467,0.009,0,0.268,0.291,0.144,0,0,0,9.4,0.31,0.195,21,5.0,0,,,,,,,,,
