customer_id,age,gender,location,membership_tier,account_age_days,recency,frequency,monetary_value,avg_order_value,total_orders,days_since_last_login,cart_abandonment_rate,email_open_rate,support_tickets,frustration_index,chat_log,chat_sentiment_score,chat_length,has_negative_keywords,review_text,review_rating,review_sentiment_score,review_length,sentiment_score_avg,text_engagement_score,total_spent_per_day,order_frequency_per_month,churn,churn_probability
CUST001063,58,Male,Suburban,Platinum,597,0,7,431.02,61.57,7,3,0.045,0.605,0,0.089,I appreciate the quick response to my inquiry. I need assistance.,0.864,65,False,High quality and great price. Very happy!,5,0.883,41,0.8734999999999999,0.53,0.7207692307692307,0.3349282296650718,0,0.224
CUST001064,52,Female,Suburban,Gold,115,0,15,761.0,50.73,15,9,0.268,0.116,1,0.418,Can you tell me more about this product? Thank you.,0.478,51,False,Fair quality. Worth the money.,3,0.502,30,0.49,0.405,6.560344827586207,3.1034482758620685,0,0.158
CUST001065,43,Male,Rural,Silver,10,10,1,25.87,25.87,1,15,0.787,0.166,5,0.811,This is ridiculous. I'm never shopping here again. Looking forward to your reply.,0.107,81,False,Product doesn't work as advertised. Very frustrating.,1,0.087,53,0.097,0.67,2.351818181818182,0.75,1,0.532
CUST001066,45,Male,Urban,Platinum,264,0,2,81.1,40.55,2,10,0.117,0.897,2,0.401,I'm interested in bulk ordering. I need assistance.,0.568,51,False,Product is okay. Does what it's supposed to do.,3,0.505,47,0.5365,0.49,0.3060377358490566,0.2040816326530612,0,0.366
CUST001067,60,Male,Suburban,Silver,115,0,3,278.36,92.79,3,1,0.295,0.44,2,0.46,What's the return policy for electronics? Please help.,0.444,54,False,Fair quality. Worth the money.,3,0.474,30,0.45899999999999996,0.42,2.399655172413793,0.6206896551724137,0,0.355
CUST001068,25,Male,Suburban,Platinum,403,0,2,82.03,41.02,2,5,0.569,0.712,3,0.919,My package was damaged and you're refusing to help. Looking forward to your reply.,0.133,82,True,Arrived damaged and seller refused to help. Avoid!,1,0.227,50,0.18,0.66,0.20304455445544556,0.13856812933025403,0,0.425
CUST001069,62,Other,Urban,Gold,530,0,7,522.15,74.59,7,9,0.068,0.168,1,0.12,I love the variety of products you offer. Looking forward to your reply.,0.815,72,False,Best purchase I've made. Great value for money.,4,0.98,47,0.8975,0.595,0.9833333333333333,0.375,0,0.363
CUST001070,48,Male,Suburban,Silver,728,0,9,635.1,70.57,9,10,0.216,0.356,0,0.207,Thank you for resolving my issue so quickly. Looking forward to your reply.,0.701,75,False,Excellent purchase. Great quality and service!,4,0.774,46,0.7375,0.605,0.8711934156378601,0.3562005277044855,0,0.201
CUST001071,38,Other,Suburban,Silver,514,0,3,114.85,38.28,3,6,0.303,0.518,0,0.739,This is ridiculous. I'm never shopping here again. I need assistance.,0.061,69,False,Low quality and expensive. Would not recommend.,1,0.054,47,0.057499999999999996,0.58,0.22300970873786408,0.16544117647058823,0,0.489
CUST001072,25,Female,Rural,Bronze,642,0,3,130.6,43.53,3,10,0.382,0.152,1,0.657,Why is my order still pending? I placed it 2 weeks ago! Please help.,0.143,68,False,Product doesn't work as advertised. Very frustrating.,1,0.286,53,0.21449999999999997,0.605,0.2031104199066874,0.13392857142857142,1,0.535
CUST001073,75,Other,Rural,Bronze,64,0,3,32.55,10.85,3,8,0.733,0.178,2,0.739,The customer support chat keeps disconnecting. Thank you.,0.137,57,False,Arrived damaged and seller refused to help. Avoid!,2,0.021,50,0.079,0.535,0.5007692307692307,0.9574468085106383,0,0.336
CUST001074,20,Other,Rural,Silver,489,0,3,143.68,47.89,3,8,0.694,0.535,5,0.728,I've been a customer for years and this is how you treat me? Looking forward to your reply.,0.287,91,False,Terrible product quality. Broke after one week. Waste of money.,2,0.058,63,0.1725,0.77,0.29322448979591836,0.17341040462427745,0,0.468
CUST001075,65,Female,Suburban,Silver,407,407,1,41.84,41.84,1,18,0.398,0.053,1,0.621,I've been a customer for years and this is how you treat me? Looking forward to your reply.,0.29,91,False,Product doesn't work as advertised. Very frustrating.,2,0.143,53,0.21649999999999997,0.72,0.10254901960784314,0.06864988558352403,1,0.652
CUST001076,55,Other,Urban,Platinum,314,0,20,1438.02,71.9,20,3,0.324,0.746,2,0.192,I love the variety of products you offer. Can someone respond?,0.753,62,False,Best purchase I've made. Great value for money.,4,0.89,47,0.8215,0.545,4.565142857142857,1.744186046511628,0,0.0
CUST001077,46,Male,Rural,Platinum,397,0,6,400.3,66.72,6,5,0.138,0.774,0,0.073,I love the variety of products you offer. Please help.,0.933,54,False,Outstanding product and customer service. Will buy again!,5,0.846,57,0.8895,0.555,1.0057788944723618,0.4215456674473068,0,0.142
CUST001078,54,Other,Suburban,Gold,595,0,9,669.53,74.39,9,10,0.338,0.241,2,0.43,I'm interested in bulk ordering. Looking forward to your reply.,0.485,63,False,Fair quality. Worth the money.,3,0.521,30,0.503,0.465,1.1233724832214764,0.43200000000000005,1,0.505
CUST001079,52,Female,Rural,Platinum,429,0,5,226.57,45.31,5,6,0.049,0.671,0,0.125,Your customer service team is amazing! Thank you.,0.802,49,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.913,62,0.8575,0.555,0.5269069767441861,0.32679738562091504,0,0.231
CUST001080,67,Male,Urban,Platinum,270,0,5,311.99,62.4,5,1,0.044,0.321,0,0.108,Your customer service team is amazing! Looking forward to your reply.,0.876,69,False,Wonderful product. Fast delivery. Highly recommend!,5,0.806,51,0.841,0.6,1.1512546125461256,0.5,0,0.464
CUST001081,74,Other,Urban,Platinum,173,0,10,640.08,64.01,10,0,0.158,0.667,2,0.385,What payment methods do you accept? Looking forward to your reply.,0.583,66,False,Okay product. Satisfied but not thrilled.,3,0.541,41,0.562,0.535,3.6786206896551725,1.477832512315271,0,0.285
CUST001082,74,Other,Urban,Bronze,153,0,30,1680.25,56.01,30,0,0.275,0.266,1,0.396,Can you explain your warranty policy? Can someone respond?,0.591,58,False,It's decent for the price. Could be better.,3,0.426,43,0.5085,0.505,10.910714285714286,4.918032786885246,0,0.112
CUST001083,42,Other,Suburban,Silver,335,0,3,506.91,168.97,3,4,0.018,0.71,1,0.192,I appreciate the quick response to my inquiry. Looking forward to your reply.,0.769,77,False,Perfect! Exactly as described. Love it!,5,0.736,39,0.7525,0.58,1.5086607142857145,0.24657534246575344,0,0.13
CUST001084,56,Other,Rural,Gold,701,0,4,212.01,53.0,4,6,0.192,0.178,2,0.42,I need help with my account settings. Please help.,0.53,50,False,It's decent for the price. Could be better.,3,0.495,43,0.5125,0.465,0.302008547008547,0.16415868673050615,0,0.396
CUST001085,43,Female,Suburban,Platinum,708,708,1,29.59,29.59,1,120,0.068,0.134,2,0.69,Why is my order still pending? I placed it 2 weeks ago! Please help.,0.261,68,False,Arrived damaged and seller refused to help. Avoid!,1,0.087,50,0.174,0.59,0.041734837799717914,0.04065040650406504,1,0.91
CUST001086,27,Male,Rural,Platinum,32,0,5,324.16,64.83,5,7,0.087,0.832,1,0.146,Your website is easy to use and checkout was smooth. I need assistance.,0.784,71,False,High quality and great price. Very happy!,5,0.867,41,0.8255,0.56,9.823030303030304,2.4193548387096775,0,0.245
CUST001087,31,Female,Urban,Platinum,460,460,1,13.95,13.95,1,1,0.077,0.052,1,0.078,This is the best online shopping experience I've had. Please help.,0.944,66,False,Wonderful product. Fast delivery. Highly recommend!,5,0.882,51,0.913,0.585,0.030260303687635572,0.06122448979591836,1,0.617
CUST001088,25,Other,Urban,Platinum,318,0,9,244.69,27.19,9,4,0.351,0.478,0,0.369,What are your business hours? Thank you.,0.582,40,False,Standard product. Gets the job done.,3,0.461,36,0.5215,0.38,0.7670532915360502,0.7758620689655172,0,0.322
CUST001089,74,Female,Rural,Platinum,284,284,1,310.09,310.09,1,108,0.368,0.309,0,0.396,I'm interested in bulk ordering. I need assistance.,0.42,51,False,It's decent for the price. Could be better.,3,0.586,43,0.503,0.47,1.0880350877192981,0.09554140127388534,0,0.427
CUST001090,21,Male,Rural,Gold,630,0,5,572.48,114.5,5,3,0.19,0.9,2,0.238,The packaging was perfect and the product arrived safely. I need assistance.,0.717,76,False,Amazing quality and fast shipping. Very satisfied!,4,0.785,50,0.751,0.63,0.9072583201267829,0.22727272727272727,0,0.31
CUST001091,59,Male,Urban,Gold,74,0,3,145.29,48.43,3,1,0.556,0.358,2,0.793,I paid for express shipping but it's been delayed. Looking forward to your reply.,0.02,81,False,Cheaply made and overpriced. Regret buying this.,1,0.065,48,0.0425,0.645,1.9371999999999998,0.8653846153846153,0,0.45
CUST001092,72,Female,Rural,Gold,230,0,2,34.15,17.07,2,5,0.062,0.861,2,0.423,What payment methods do you accept? Please help.,0.503,48,False,Average quality. Nothing special but works fine.,3,0.518,48,0.5105,0.48,0.14783549783549782,0.23076923076923073,0,0.399
CUST001093,71,Male,Urban,Platinum,403,403,1,129.71,129.71,1,101,0.446,0.224,4,0.73,Your return policy is confusing and unfair. Please help.,0.183,56,False,Product doesn't work as advertised. Very frustrating.,2,0.124,53,0.1535,0.545,0.32106435643564357,0.06928406466512702,1,0.511
CUST001094,35,Other,Urban,Gold,557,0,4,141.86,35.47,4,0,0.65,0.677,2,0.89,The website is broken and I can't complete my purchase. Please help.,0.258,68,True,Very disappointed. Not as described. Poor customer service.,2,0.023,59,0.1405,0.635,0.2542293906810036,0.20442930153321975,0,0.484
CUST001095,75,Other,Suburban,Silver,231,0,4,127.56,31.89,4,0,0.66,0.667,2,0.681,I've called multiple times but no one helps me. Can someone respond?,0.215,68,False,Customer service was unhelpful and rude.,1,0.178,40,0.1965,0.54,0.5498275862068965,0.4597701149425288,0,0.314
CUST001096,31,Other,Suburban,Platinum,604,0,3,237.79,79.26,3,4,0.289,0.109,2,0.122,I love the variety of products you offer. I need assistance.,0.873,60,False,Best purchase I've made. Great value for money.,4,0.962,47,0.9175,0.535,0.3930413223140496,0.14195583596214512,0,0.251
CUST001097,34,Male,Urban,Platinum,122,0,2,176.88,88.44,2,5,0.181,0.796,5,0.811,The customer support chat keeps disconnecting. I need assistance.,0.13,65,False,Low quality and expensive. Would not recommend.,1,0.058,47,0.094,0.56,1.4380487804878048,0.39473684210526316,0,0.368
CUST001098,59,Male,Rural,Gold,363,0,6,513.4,85.57,6,5,0.378,0.641,0,0.399,Can you help me with product recommendations? Please help.,0.412,58,False,Decent product. Would consider buying again.,3,0.586,44,0.499,0.51,1.4104395604395603,0.4580152671755725,0,0.35
CUST001099,29,Female,Suburban,Gold,193,0,8,481.71,60.21,8,1,0.149,0.6,1,0.128,Your website is easy to use and checkout was smooth. Please help.,0.967,65,False,Excellent purchase. Great quality and service!,4,0.75,46,0.8585,0.555,2.483041237113402,1.0762331838565022,0,0.153
CUST001100,22,Female,Rural,Gold,454,0,6,220.19,36.7,6,4,0.221,0.181,0,0.14,Great prices and fast shipping. Very satisfied! I need assistance.,0.774,66,False,High quality and great price. Very happy!,4,0.901,41,0.8375,0.535,0.4839340659340659,0.37190082644628103,0,0.204
CUST001101,25,Other,Urban,Silver,152,0,5,846.87,169.37,5,6,0.272,0.495,1,0.389,"Hi, I'd like to check the status of my order. Can someone respond?",0.539,66,False,Product is okay. Does what it's supposed to do.,3,0.518,47,0.5285,0.565,5.535098039215686,0.8241758241758242,0,0.238
CUST001102,59,Other,Rural,Platinum,512,0,7,601.44,85.92,7,7,0.058,0.177,0,0.363,I'm interested in bulk ordering. I need assistance.,0.57,51,False,Average purchase. No major issues.,3,0.496,34,0.5329999999999999,0.425,1.1723976608187137,0.3874538745387454,0,0.263
CUST001103,29,Female,Suburban,Gold,600,0,2,140.24,70.12,2,3,0.154,0.832,2,0.446,Can I change my order before it ships? Looking forward to your reply.,0.451,69,False,Product is okay. Does what it's supposed to do.,3,0.513,47,0.482,0.58,0.2333444259567388,0.09523809523809523,0,0.438
CUST001104,46,Other,Rural,Bronze,598,598,1,8.59,8.59,1,178,0.78,0.13,2,0.921,The website is broken and I can't complete my purchase. Looking forward to your reply.,0.177,86,True,Terrible product quality. Broke after one week. Waste of money.,1,0.094,63,0.1355,0.745,0.014340567612687812,0.04777070063694267,1,0.858
CUST001105,52,Male,Rural,Platinum,178,0,9,912.5,101.39,9,1,0.337,0.727,2,0.182,Thank you so much! The product exceeded my expectations. Can someone respond?,0.911,77,False,Great value and excellent quality. Highly satisfied!,4,0.713,52,0.812,0.645,5.097765363128492,1.2980769230769231,0,0.159
CUST001106,35,Female,Suburban,Gold,199,0,2,129.96,64.98,2,8,0.648,0.381,2,0.714,This is ridiculous. I'm never shopping here again. Can someone respond?,0.138,71,False,Product doesn't work as advertised. Very frustrating.,1,0.17,53,0.15400000000000003,0.62,0.6498,0.26200873362445415,0,0.408
CUST001107,41,Female,Urban,Gold,166,0,5,325.2,65.04,5,5,0.241,0.347,2,0.069,Thank you so much! The product exceeded my expectations. Looking forward to your reply.,0.977,87,False,Amazing quality and fast shipping. Very satisfied!,5,0.933,50,0.9550000000000001,0.685,1.9473053892215568,0.7653061224489796,0,0.361
CUST001108,24,Female,Urban,Platinum,658,0,7,410.56,58.65,7,10,0.123,0.853,1,0.186,The packaging was perfect and the product arrived safely. Looking forward to your reply.,0.822,88,False,Excellent purchase. Great quality and service!,4,0.75,46,0.786,0.67,0.6230045523520485,0.30523255813953487,0,0.379
CUST001109,52,Male,Urban,Bronze,640,0,9,410.68,45.63,9,5,0.045,0.18,0,0.198,Thank you so much! The product exceeded my expectations. I need assistance.,0.71,75,False,Outstanding product and customer service. Will buy again!,5,0.727,57,0.7184999999999999,0.66,0.6406864274570983,0.40298507462686567,0,0.235
CUST001110,52,Female,Urban,Platinum,601,0,8,1757.98,219.75,8,10,0.121,0.322,0,0.137,Thank you for resolving my issue so quickly. Looking forward to your reply.,0.822,75,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.782,50,0.802,0.625,2.920232558139535,0.38034865293185416,0,0.02
CUST001111,46,Female,Suburban,Bronze,452,452,1,42.46,42.46,1,72,0.102,0.121,1,0.081,I'm impressed with your customer service. Please help.,0.999,54,False,Amazing quality and fast shipping. Very satisfied!,5,0.799,50,0.899,0.52,0.09373068432671082,0.06224066390041494,1,0.551
CUST001112,58,Other,Rural,Gold,261,0,8,956.52,119.56,8,3,0.164,0.439,0,0.024,I'm so satisfied with my purchase. Thank you! Thank you.,0.986,56,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.938,50,0.962,0.53,3.6508396946564883,0.8247422680412372,0,0.134
CUST001113,57,Other,Urban,Silver,255,0,3,49.87,16.62,3,4,0.393,0.436,1,0.622,The customer support chat keeps disconnecting. Can someone respond?,0.21,67,False,Product doesn't work as advertised. Very frustrating.,2,0.248,53,0.22899999999999998,0.6,0.1948046875,0.3157894736842105,0,0.452
CUST001114,36,Other,Urban,Bronze,332,0,2,36.17,18.09,2,9,0.381,0.065,3,0.723,I've called multiple times but no one helps me. Looking forward to your reply.,0.22,78,False,Very disappointed. Not as described. Poor customer service.,2,0.031,59,0.1255,0.685,0.10861861861861863,0.16574585635359115,1,0.568
CUST001115,57,Other,Urban,Silver,676,0,4,344.87,86.22,4,9,0.047,0.616,2,0.154,I love your service! Keep up the great work. Can someone respond?,0.892,65,False,Excellent purchase. Great quality and service!,5,0.763,46,0.8275,0.555,0.5094091580502216,0.16997167138810196,0,0.286
CUST001116,29,Other,Suburban,Platinum,461,461,1,19.18,19.18,1,21,0.261,0.057,0,0.063,I'm so satisfied with my purchase. Thank you! Can someone respond?,0.871,66,False,High quality and great price. Very happy!,5,0.963,41,0.917,0.535,0.04151515151515151,0.06109979633401222,1,0.577
CUST001117,30,Male,Rural,Bronze,354,0,5,408.74,81.75,5,2,0.35,0.48,0,0.129,Thank you for resolving my issue so quickly. I need assistance.,0.811,63,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.89,62,0.8505,0.625,1.1513802816901408,0.390625,0,0.195
CUST001118,26,Other,Urban,Platinum,141,0,2,263.19,131.59,2,8,0.197,0.473,5,0.741,I've been a customer for years and this is how you treat me? Thank you.,0.233,71,False,Arrived damaged and seller refused to help. Avoid!,2,0.086,50,0.1595,0.605,1.853450704225352,0.3508771929824561,0,0.399
CUST001119,43,Other,Rural,Platinum,6,0,4,196.43,49.11,4,6,0.251,0.768,4,0.722,I've called multiple times but no one helps me. Thank you.,0.093,58,False,Low quality and expensive. Would not recommend.,2,0.27,47,0.1815,0.525,28.06142857142857,3.3333333333333335,0,0.441
CUST001120,36,Male,Rural,Gold,233,0,2,16.74,8.37,2,3,0.183,0.891,0,0.34,Can I change my order before it ships? Please help.,0.572,51,False,It's decent for the price. Could be better.,3,0.571,43,0.5714999999999999,0.47,0.07153846153846154,0.2281368821292776,0,0.271
CUST001121,29,Female,Suburban,Platinum,189,0,10,494.59,49.46,10,2,0.165,0.161,2,0.081,I love the variety of products you offer. Please help.,0.95,54,False,Amazing quality and fast shipping. Very satisfied!,5,0.929,50,0.9395,0.52,2.603105263157895,1.36986301369863,0,0.18
CUST001122,69,Other,Rural,Silver,567,0,20,1013.81,50.69,20,0,0.105,0.687,1,0.143,I'll definitely shop here again. Great job! Can someone respond?,0.882,64,False,Wonderful product. Fast delivery. Highly recommend!,5,0.746,51,0.8140000000000001,0.575,1.7848767605633802,1.0050251256281408,0,0.0
CUST001123,23,Female,Suburban,Silver,91,0,25,1308.18,52.33,25,7,0.251,0.719,1,0.186,Thank you so much! The product exceeded my expectations. I need assistance.,0.72,75,False,Excellent purchase. Great quality and service!,5,0.82,46,0.77,0.605,14.219347826086958,6.198347107438017,0,0.0
CUST001124,55,Other,Rural,Bronze,638,638,1,42.5,42.5,1,91,0.393,0.215,1,0.712,I've called multiple times but no one helps me. Please help.,0.124,60,False,Terrible product quality. Broke after one week. Waste of money.,1,0.127,63,0.1255,0.615,0.06651017214397496,0.04491017964071856,1,0.803
CUST001125,68,Male,Suburban,Silver,682,0,6,321.26,53.54,6,5,0.349,0.388,0,0.16,Great prices and fast shipping. Very satisfied! Thank you.,0.733,58,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.888,62,0.8105,0.6,0.47036603221083456,0.25280898876404495,0,0.28
CUST001126,69,Other,Urban,Platinum,101,0,2,124.3,62.15,2,0,0.175,0.358,2,0.446,I'm interested in bulk ordering. Please help.,0.492,45,False,Product is okay. Does what it's supposed to do.,3,0.456,47,0.474,0.46,1.218627450980392,0.45801526717557245,0,0.333
